P-3_normalized_wavelength_nm,P-3_normalized_abs_au,D-3_310nm_normalized_wavelength_nm,D-3_310nm_normalized_abs_au,P-3_plus_2M_HCl_normalized_wavelength_nm,P-3_plus_2M_HCl_normalized_abs_au,P-3_sat_NaHCO3_normalized_wavelength_nm,P-3_sat_NaHCO3_normalized_abs_au,D-3_310nm_repeat_normalized_wavelength_nm,D-3_310nm_repeat_normalized_abs_au,P-3_plus_2M_HCl_repeat_normalized_wavelength_nm,P-3_plus_2M_HCl_repeat_normalized_abs_au,P-3_raw_wavelength_nm,P-3_raw_abs_au,D-3_310nm_raw_wavelength_nm,D-3_310nm_raw_abs_au,P-3_plus_2M_HCl_raw_wavelength_nm,P-3_plus_2M_HCl_raw_abs_au,P-3_sat_NaHCO3_raw_wavelength_nm,P-3_sat_NaHCO3_raw_abs_au,D-3_310nm_repeat_raw_wavelength_nm,D-3_310nm_repeat_raw_abs_au,P-3_plus_2M_HCl_repeat_raw_wavelength_nm,P-3_plus_2M_HCl_repeat_raw_abs_au
460.48807,0.00595,460.48807,0.00184,460.48807,0.01284,460.48807,0.02035,460.48807,0.01868,460.48807,0.00931,460.48807,0.001,460.48807,3.10E-04,460.48807,0.00216,460.48807,0.00343,460.48807,0.00315,460.48807,0.00157
459.99091,0.00532,459.99091,0.00254,459.99091,0.01437,459.99091,0.02112,459.99091,0.02026,459.99091,0.00927,459.99091,8.96E-04,459.99091,4.28E-04,459.99091,0.00242,459.99091,0.00356,459.99091,0.00341,459.99091,0.00156
459.49368,0.0042,459.49368,0.00303,459.49368,0.01282,459.49368,0.01929,459.49368,0.0188,459.49368,0.00899,459.49368,7.08E-04,459.49368,5.09E-04,459.49368,0.00216,459.49368,0.00325,459.49368,0.00317,459.49368,0.00151
458.9964,0.00356,458.9964,0.00194,458.9964,0.00998,458.9964,0.01722,458.9964,0.01893,458.9964,0.00831,458.9964,6.00E-04,458.9964,3.26E-04,458.9964,0.00168,458.9964,0.0029,458.9964,0.00319,458.9964,0.0014
458.49915,0.00447,458.49915,0.00258,458.49915,0.01162,458.49915,0.01986,458.49915,0.01996,458.49915,0.00972,458.49915,7.53E-04,458.49915,4.34E-04,458.49915,0.00196,458.49915,0.00335,458.49915,0.00336,458.49915,0.00164
458.00177,0.0029,458.00177,9.77E-04,458.00177,0.00965,458.00177,0.02094,458.00177,0.0158,458.00177,0.00794,458.00177,4.89E-04,458.00177,1.65E-04,458.00177,0.00163,458.00177,0.00353,458.00177,0.00266,458.00177,0.00134
457.50433,0.0025,457.50433,0.00153,457.50433,0.01059,457.50433,0.02016,457.50433,0.01663,457.50433,0.00854,457.50433,4.21E-04,457.50433,2.58E-04,457.50433,0.00178,457.50433,0.0034,457.50433,0.0028,457.50433,0.00144
457.00696,0.00389,457.00696,0.00448,457.00696,0.01148,457.00696,0.01942,457.00696,0.02058,457.00696,0.01049,457.00696,6.56E-04,457.00696,7.54E-04,457.00696,0.00193,457.00696,0.00327,457.00696,0.00347,457.00696,0.00177
456.50949,0.00257,456.50949,0.00203,456.50949,0.0116,456.50949,0.01932,456.50949,0.01954,456.50949,0.00785,456.50949,4.33E-04,456.50949,3.43E-04,456.50949,0.00195,456.50949,0.00325,456.50949,0.00329,456.50949,0.00132
456.01193,0.00721,456.01193,0.00314,456.01193,0.01389,456.01193,0.01993,456.01193,0.01956,456.01193,0.01167,456.01193,0.00121,456.01193,5.29E-04,456.01193,0.00234,456.01193,0.00336,456.01193,0.00329,456.01193,0.00197
455.51437,0.00575,455.51437,0.00254,455.51437,0.01307,455.51437,0.02098,455.51437,0.02143,455.51437,0.009,455.51437,9.68E-04,455.51437,4.28E-04,455.51437,0.0022,455.51437,0.00353,455.51437,0.00361,455.51437,0.00152
455.01672,0.00579,455.01672,0.00356,455.01672,0.01392,455.01672,0.02074,455.01672,0.02312,455.01672,0.01098,455.01672,9.76E-04,455.01672,6.00E-04,455.01672,0.00234,455.01672,0.00349,455.01672,0.00389,455.01672,0.00185
454.51907,0.00393,454.51907,0.00337,454.51907,0.01206,454.51907,0.02041,454.51907,0.01886,454.51907,0.01005,454.51907,6.61E-04,454.51907,5.67E-04,454.51907,0.00203,454.51907,0.00344,454.51907,0.00318,454.51907,0.00169
453.98309,0.00535,453.98309,0.00428,453.98309,0.01307,453.98309,0.0217,453.98309,0.01986,453.98309,0.0114,453.98309,9.02E-04,453.98309,7.20E-04,453.98309,0.0022,453.98309,0.00365,453.98309,0.00334,453.98309,0.00192
453.48529,0.00373,453.48529,0.00338,453.48529,0.01208,453.48529,0.01829,453.48529,0.02009,453.48529,0.0079,453.48529,6.27E-04,453.48529,5.70E-04,453.48529,0.00203,453.48529,0.00308,453.48529,0.00338,453.48529,0.00133
452.98749,0.00501,452.98749,0.0047,452.98749,0.01308,452.98749,0.02026,452.98749,0.01992,452.98749,0.01157,452.98749,8.44E-04,452.98749,7.92E-04,452.98749,0.0022,452.98749,0.00341,452.98749,0.00335,452.98749,0.00195
452.48962,0.00352,452.48962,0.00268,452.48962,0.01417,452.48962,0.02399,452.48962,0.02114,452.48962,0.01021,452.48962,5.93E-04,452.48962,4.51E-04,452.48962,0.00239,452.48962,0.00404,452.48962,0.00356,452.48962,0.00172
451.99173,0.00389,451.99173,0.00258,451.99173,0.01369,451.99173,0.02391,451.99173,0.02063,451.99173,0.01166,451.99173,6.55E-04,451.99173,4.35E-04,451.99173,0.00231,451.99173,0.00403,451.99173,0.00348,451.99173,0.00196
451.49374,-5.82E-04,451.49374,-5.93E-04,451.49374,0.0108,451.49374,0.01922,451.49374,0.01869,451.49374,0.00637,451.49374,-9.79E-05,451.49374,-9.99E-05,451.49374,0.00182,451.49374,0.00324,451.49374,0.00315,451.49374,0.00107
450.99579,0.00146,450.99579,7.89E-04,450.99579,0.01127,450.99579,0.01864,450.99579,0.02004,450.99579,0.00756,450.99579,2.45E-04,450.99579,1.33E-04,450.99579,0.0019,450.99579,0.00314,450.99579,0.00337,450.99579,0.00127
450.49771,0.00506,450.49771,0.00401,450.49771,0.01472,450.49771,0.02266,450.49771,0.02213,450.49771,0.00919,450.49771,8.52E-04,450.49771,6.76E-04,450.49771,0.00248,450.49771,0.00382,450.49771,0.00373,450.49771,0.00155
449.99966,0.00394,449.99966,0.00335,449.99966,0.01098,449.99966,0.02217,449.99966,0.02035,449.99966,0.0095,449.99966,6.63E-04,449.99966,5.65E-04,449.99966,0.00185,449.99966,0.00373,449.99966,0.00343,449.99966,0.0016
449.5015,0.0047,449.5015,0.00629,449.5015,0.01414,449.5015,0.0216,449.5015,0.02215,449.5015,0.00932,449.5015,7.91E-04,449.5015,0.00106,449.5015,0.00238,449.5015,0.00364,449.5015,0.00373,449.5015,0.00157
449.0033,0.00507,449.0033,0.00304,449.0033,0.01236,449.0033,0.02178,449.0033,0.02099,449.0033,0.01041,449.0033,8.54E-04,449.0033,5.11E-04,449.0033,0.00208,449.0033,0.00367,449.0033,0.00353,449.0033,0.00175
448.50513,0.00327,448.50513,0.00397,448.50513,0.01299,448.50513,0.02191,448.50513,0.01874,448.50513,0.01096,448.50513,5.51E-04,448.50513,6.69E-04,448.50513,0.00219,448.50513,0.00369,448.50513,0.00316,448.50513,0.00185
448.00684,0.00508,448.00684,0.00339,448.00684,0.01237,448.00684,0.02171,448.00684,0.02095,448.00684,0.01124,448.00684,8.55E-04,448.00684,5.71E-04,448.00684,0.00208,448.00684,0.00366,448.00684,0.00353,448.00684,0.00189
447.50851,0.00494,447.50851,0.00352,447.50851,0.01162,447.50851,0.01979,447.50851,0.0198,447.50851,0.01087,447.50851,8.32E-04,447.50851,5.93E-04,447.50851,0.00196,447.50851,0.00333,447.50851,0.00334,447.50851,0.00183
447.01013,0.00436,447.01013,0.00575,447.01013,0.01468,447.01013,0.02477,447.01013,0.02183,447.01013,0.01182,447.01013,7.35E-04,447.01013,9.69E-04,447.01013,0.00247,447.01013,0.00417,447.01013,0.00368,447.01013,0.00199
446.51169,0.00383,446.51169,0.00294,446.51169,0.01266,446.51169,0.02291,446.51169,0.01886,446.51169,0.009,446.51169,6.44E-04,446.51169,4.94E-04,446.51169,0.00213,446.51169,0.00386,446.51169,0.00318,446.51169,0.00152
446.01328,0.0034,446.01328,0.00412,446.01328,0.01076,446.01328,0.02212,446.01328,0.0196,446.01328,0.01058,446.01328,5.73E-04,446.01328,6.93E-04,446.01328,0.00181,446.01328,0.00373,446.01328,0.0033,446.01328,0.00178
445.5148,0.00282,445.5148,0.00111,445.5148,0.0085,445.5148,0.0197,445.5148,0.01871,445.5148,0.00828,445.5148,4.75E-04,445.5148,1.86E-04,445.5148,0.00143,445.5148,0.00332,445.5148,0.00315,445.5148,0.00139
445.0162,0.00317,445.0162,0.00346,445.0162,0.01269,445.0162,0.02352,445.0162,0.02121,445.0162,0.00929,445.0162,5.34E-04,445.0162,5.82E-04,445.0162,0.00214,445.0162,0.00396,445.0162,0.00357,445.0162,0.00156
444.51764,0.00506,444.51764,0.00442,444.51764,0.01094,444.51764,0.02213,444.51764,0.02164,444.51764,0.00812,444.51764,8.53E-04,444.51764,7.44E-04,444.51764,0.00184,444.51764,0.00373,444.51764,0.00364,444.51764,0.00137
444.01901,0.00365,444.01901,0.00326,444.01901,0.01196,444.01901,0.02003,444.01901,0.02018,444.01901,0.00886,444.01901,6.14E-04,444.01901,5.49E-04,444.01901,0.00201,444.01901,0.00337,444.01901,0.0034,444.01901,0.00149
443.48196,0.00542,443.48196,0.00237,443.48196,0.01335,443.48196,0.02396,443.48196,0.02092,443.48196,0.00992,443.48196,9.12E-04,443.48196,3.99E-04,443.48196,0.00225,443.48196,0.00403,443.48196,0.00352,443.48196,0.00167
442.98325,0.00694,442.98325,0.00406,442.98325,0.01451,442.98325,0.02422,442.98325,0.02042,442.98325,0.01132,442.98325,0.00117,442.98325,6.83E-04,442.98325,0.00244,442.98325,0.00408,442.98325,0.00344,442.98325,0.00191
442.48444,0.00677,442.48444,0.00418,442.48444,0.017,442.48444,0.02443,442.48444,0.02316,442.48444,0.01185,442.48444,0.00114,442.48444,7.03E-04,442.48444,0.00286,442.48444,0.00412,442.48444,0.0039,442.48444,0.00199
441.9856,0.00558,441.9856,0.0046,441.9856,0.01427,441.9856,0.02449,441.9856,0.02125,441.9856,0.01071,441.9856,9.39E-04,441.9856,7.74E-04,441.9856,0.0024,441.9856,0.00412,441.9856,0.00358,441.9856,0.0018
441.48676,0.00738,441.48676,0.00419,441.48676,0.01436,441.48676,0.02387,441.48676,0.02123,441.48676,0.01317,441.48676,0.00124,441.48676,7.06E-04,441.48676,0.00242,441.48676,0.00402,441.48676,0.00358,441.48676,0.00222
440.98788,0.00688,440.98788,0.00364,440.98788,0.01408,440.98788,0.02224,440.98788,0.02212,440.98788,0.01309,440.98788,0.00116,440.98788,6.13E-04,440.98788,0.00237,440.98788,0.00375,440.98788,0.00373,440.98788,0.0022
440.48892,0.00556,440.48892,0.00365,440.48892,0.01306,440.48892,0.02084,440.48892,0.02232,440.48892,0.0097,440.48892,9.36E-04,440.48892,6.16E-04,440.48892,0.0022,440.48892,0.00351,440.48892,0.00376,440.48892,0.00163
439.9899,0.00288,439.9899,0.00162,439.9899,0.01135,439.9899,0.02144,439.9899,0.01893,439.9899,0.00935,439.9899,4.84E-04,439.9899,2.73E-04,439.9899,0.00191,439.9899,0.00361,439.9899,0.00319,439.9899,0.00157
439.49091,0.00753,439.49091,0.00501,439.49091,0.01579,439.49091,0.02464,439.49091,0.02274,439.49091,0.01232,439.49091,0.00127,439.49091,8.43E-04,439.49091,0.00266,439.49091,0.00415,439.49091,0.00383,439.49091,0.00207
438.99176,0.00323,438.99176,0.00198,438.99176,0.01348,438.99176,0.02191,438.99176,0.01952,438.99176,0.01054,438.99176,5.44E-04,438.99176,3.33E-04,438.99176,0.00227,438.99176,0.00369,438.99176,0.00329,438.99176,0.00177
438.49265,0.00466,438.49265,0.00523,438.49265,0.01338,438.49265,0.02256,438.49265,0.02154,438.49265,0.01168,438.49265,7.84E-04,438.49265,8.81E-04,438.49265,0.00225,438.49265,0.0038,438.49265,0.00363,438.49265,0.00197
437.99344,0.00714,437.99344,0.00581,437.99344,0.01456,437.99344,0.02415,437.99344,0.02213,437.99344,0.01247,437.99344,0.0012,437.99344,9.79E-04,437.99344,0.00245,437.99344,0.00407,437.99344,0.00373,437.99344,0.0021
437.49423,0.00734,437.49423,0.00565,437.49423,0.01442,437.49423,0.02558,437.49423,0.02487,437.49423,0.01223,437.49423,0.00124,437.49423,9.51E-04,437.49423,0.00243,437.49423,0.00431,437.49423,0.00419,437.49423,0.00206
436.995,0.00674,436.995,0.0066,436.995,0.01672,436.995,0.02571,436.995,0.02158,436.995,0.01177,436.995,0.00113,436.995,0.00111,436.995,0.00282,436.995,0.00433,436.995,0.00363,436.995,0.00198
436.4957,0.0033,436.4957,0.00321,436.4957,0.01212,436.4957,0.02359,436.4957,0.0205,436.4957,0.01069,436.4957,5.56E-04,436.4957,5.41E-04,436.4957,0.00204,436.4957,0.00397,436.4957,0.00345,436.4957,0.0018
435.99634,0.00425,435.99634,0.00481,435.99634,0.01483,435.99634,0.02374,435.99634,0.02153,435.99634,0.01091,435.99634,7.16E-04,435.99634,8.10E-04,435.99634,0.0025,435.99634,0.004,435.99634,0.00363,435.99634,0.00184
435.49689,0.00346,435.49689,0.00441,435.49689,0.01388,435.49689,0.02379,435.49689,0.02432,435.49689,0.01154,435.49689,5.82E-04,435.49689,7.43E-04,435.49689,0.00234,435.49689,0.00401,435.49689,0.0041,435.49689,0.00194
434.99744,0.00558,434.99744,0.00537,434.99744,0.01483,434.99744,0.02604,434.99744,0.02275,434.99744,0.01192,434.99744,9.39E-04,434.99744,9.04E-04,434.99744,0.0025,434.99744,0.00439,434.99744,0.00383,434.99744,0.00201
434.49796,0.00828,434.49796,0.00596,434.49796,0.0138,434.49796,0.02634,434.49796,0.02353,434.49796,0.01275,434.49796,0.00139,434.49796,0.001,434.49796,0.00232,434.49796,0.00444,434.49796,0.00396,434.49796,0.00215
433.99847,0.00546,433.99847,0.0036,433.99847,0.01313,433.99847,0.02497,433.99847,0.02242,433.99847,0.01189,433.99847,9.19E-04,433.99847,6.06E-04,433.99847,0.00221,433.99847,0.00421,433.99847,0.00378,433.99847,0.002
433.49887,0.00341,433.49887,7.66E-04,433.49887,0.01058,433.49887,0.02186,433.49887,0.01962,433.49887,0.00984,433.49887,5.73E-04,433.49887,1.29E-04,433.49887,0.00178,433.49887,0.00368,433.49887,0.00331,433.49887,0.00166
432.99927,0.01085,432.99927,0.01003,432.99927,0.0184,432.99927,0.03121,432.99927,0.02937,432.99927,0.01644,432.99927,0.00183,432.99927,0.00169,432.99927,0.0031,432.99927,0.00526,432.99927,0.00495,432.99927,0.00277
432.4996,0.00349,432.4996,0.00414,432.4996,0.01381,432.4996,0.02502,432.4996,0.02221,432.4996,0.01076,432.4996,5.88E-04,432.4996,6.98E-04,432.4996,0.00233,432.4996,0.00421,432.4996,0.00374,432.4996,0.00181
431.99991,0.00407,431.99991,0.00593,431.99991,0.01526,431.99991,0.02576,431.99991,0.02292,431.99991,0.01075,431.99991,6.85E-04,431.99991,9.99E-04,431.99991,0.00257,431.99991,0.00434,431.99991,0.00386,431.99991,0.00181
431.50012,0.00688,431.50012,0.00182,431.50012,0.01361,431.50012,0.02466,431.50012,0.02048,431.50012,0.00992,431.50012,0.00116,431.50012,3.07E-04,431.50012,0.00229,431.50012,0.00415,431.50012,0.00345,431.50012,0.00167
431.00034,0.00674,431.00034,0.00461,431.00034,0.01205,431.00034,0.02457,431.00034,0.02239,431.00034,0.01313,431.00034,0.00114,431.00034,7.77E-04,431.00034,0.00203,431.00034,0.00414,431.00034,0.00377,431.00034,0.00221
430.50052,0.00361,430.50052,0.00603,430.50052,0.01142,430.50052,0.02458,430.50052,0.02115,430.50052,0.01285,430.50052,6.08E-04,430.50052,0.00102,430.50052,0.00192,430.50052,0.00414,430.50052,0.00356,430.50052,0.00216
430.00064,0.00284,430.00064,0.0048,430.00064,0.01225,430.00064,0.0241,430.00064,0.02203,430.00064,0.01164,430.00064,4.78E-04,430.00064,8.08E-04,430.00064,0.00206,430.00064,0.00406,430.00064,0.00371,430.00064,0.00196
429.5007,0.00135,429.5007,-1.32E-04,429.5007,0.01046,429.5007,0.02297,429.5007,0.0202,429.5007,0.01131,429.5007,2.27E-04,429.5007,-2.22E-05,429.5007,0.00176,429.5007,0.00387,429.5007,0.0034,429.5007,0.0019
429.00073,0.00622,429.00073,0.00403,429.00073,0.01523,429.00073,0.02297,429.00073,0.02148,429.00073,0.01015,429.00073,0.00105,429.00073,6.78E-04,429.00073,0.00257,429.00073,0.00387,429.00073,0.00362,429.00073,0.00171
428.5007,0.00184,428.5007,0.00269,428.5007,0.01032,428.5007,0.02224,428.5007,0.02107,428.5007,0.01007,428.5007,3.09E-04,428.5007,4.54E-04,428.5007,0.00174,428.5007,0.00375,428.5007,0.00355,428.5007,0.0017
428.00061,0.00493,428.00061,0.0047,428.00061,0.01387,428.00061,0.02472,428.00061,0.02261,428.00061,0.01187,428.00061,8.30E-04,428.00061,7.92E-04,428.00061,0.00234,428.00061,0.00416,428.00061,0.00381,428.00061,0.002
427.50049,0.00602,427.50049,0.00375,427.50049,0.01229,427.50049,0.02603,427.50049,0.02215,427.50049,0.01256,427.50049,0.00101,427.50049,6.31E-04,427.50049,0.00207,427.50049,0.00438,427.50049,0.00373,427.50049,0.00212
427.00037,0.00532,427.00037,0.00386,427.00037,0.01411,427.00037,0.02539,427.00037,0.02399,427.00037,0.01251,427.00037,8.96E-04,427.00037,6.50E-04,427.00037,0.00238,427.00037,0.00428,427.00037,0.00404,427.00037,0.00211
426.50021,0.00392,426.50021,0.005,426.50021,0.01482,426.50021,0.02548,426.50021,0.02269,426.50021,0.0132,426.50021,6.61E-04,426.50021,8.42E-04,426.50021,0.0025,426.50021,0.00429,426.50021,0.00382,426.50021,0.00222
426,0.00366,426,0.00191,426,0.01248,426,0.02515,426,0.02218,426,0.00873,426,6.16E-04,426,3.21E-04,426,0.0021,426,0.00424,426,0.00374,426,0.00147
425.49973,0.00461,425.49973,0.00402,425.49973,0.01428,425.49973,0.02413,425.49973,0.02288,425.49973,0.01175,425.49973,7.76E-04,425.49973,6.77E-04,425.49973,0.00241,425.49973,0.00406,425.49973,0.00385,425.49973,0.00198
424.99939,0.00542,424.99939,0.0033,424.99939,0.01301,424.99939,0.0252,424.99939,0.02278,424.99939,0.01164,424.99939,9.12E-04,424.99939,5.55E-04,424.99939,0.00219,424.99939,0.00424,424.99939,0.00384,424.99939,0.00196
424.49899,0.00537,424.49899,0.00387,424.49899,0.01455,424.49899,0.02589,424.49899,0.02553,424.49899,0.012,424.49899,9.05E-04,424.49899,6.52E-04,424.49899,0.00245,424.49899,0.00436,424.49899,0.0043,424.49899,0.00202
423.99857,0.00574,423.99857,0.0038,423.99857,0.01428,423.99857,0.02524,423.99857,0.02342,423.99857,0.01155,423.99857,9.67E-04,423.99857,6.39E-04,423.99857,0.0024,423.99857,0.00425,423.99857,0.00395,423.99857,0.00195
423.49811,0.00422,423.49811,0.00297,423.49811,0.01396,423.49811,0.02533,423.49811,0.02301,423.49811,0.01136,423.49811,7.11E-04,423.49811,5.01E-04,423.49811,0.00235,423.49811,0.00427,423.49811,0.00388,423.49811,0.00191
422.99765,0.00603,422.99765,0.00429,422.99765,0.01444,422.99765,0.02739,422.99765,0.0252,422.99765,0.01359,422.99765,0.00102,422.99765,7.22E-04,422.99765,0.00243,422.99765,0.00461,422.99765,0.00424,422.99765,0.00229
422.49713,0.00521,422.49713,0.00416,422.49713,0.01539,422.49713,0.02415,422.49713,0.02356,422.49713,0.01236,422.49713,8.77E-04,422.49713,7.00E-04,422.49713,0.00259,422.49713,0.00407,422.49713,0.00397,422.49713,0.00208
421.99652,0.00535,421.99652,0.00544,421.99652,0.01506,421.99652,0.02562,421.99652,0.02432,421.99652,0.01135,421.99652,9.00E-04,421.99652,9.16E-04,421.99652,0.00254,421.99652,0.00432,421.99652,0.0041,421.99652,0.00191
421.49594,0.00567,421.49594,0.00332,421.49594,0.01471,421.49594,0.02394,421.49594,0.02391,421.49594,0.01034,421.49594,9.55E-04,421.49594,5.59E-04,421.49594,0.00248,421.49594,0.00403,421.49594,0.00403,421.49594,0.00174
420.99524,0.00471,420.99524,0.00345,420.99524,0.0112,420.99524,0.02464,420.99524,0.02184,420.99524,0.01109,420.99524,7.94E-04,420.99524,5.81E-04,420.99524,0.00189,420.99524,0.00415,420.99524,0.00368,420.99524,0.00187
420.49451,0.00572,420.49451,0.00344,420.49451,0.01323,420.49451,0.02531,420.49451,0.02281,420.49451,0.01291,420.49451,9.64E-04,420.49451,5.80E-04,420.49451,0.00223,420.49451,0.00426,420.49451,0.00384,420.49451,0.00217
419.99377,0.00673,419.99377,0.00513,419.99377,0.01649,419.99377,0.0269,419.99377,0.0254,419.99377,0.01485,419.99377,0.00113,419.99377,8.63E-04,419.99377,0.00278,419.99377,0.00453,419.99377,0.00428,419.99377,0.0025
419.49301,0.00791,419.49301,0.00485,419.49301,0.0156,419.49301,0.02714,419.49301,0.02537,419.49301,0.01395,419.49301,0.00133,419.49301,8.16E-04,419.49301,0.00263,419.49301,0.00457,419.49301,0.00427,419.49301,0.00235
418.99216,0.00203,418.99216,0.00231,418.99216,0.01287,418.99216,0.02566,418.99216,0.02389,418.99216,0.01199,418.99216,3.42E-04,418.99216,3.89E-04,418.99216,0.00217,418.99216,0.00432,418.99216,0.00402,418.99216,0.00202
418.49133,0.00717,418.49133,0.00384,418.49133,0.01627,418.49133,0.02578,418.49133,0.02468,418.49133,0.01252,418.49133,0.00121,418.49133,6.46E-04,418.49133,0.00274,418.49133,0.00434,418.49133,0.00416,418.49133,0.00211
417.99039,0.00785,417.99039,0.00769,417.99039,0.01711,417.99039,0.02822,417.99039,0.02648,417.99039,0.01562,417.99039,0.00132,417.99039,0.00129,417.99039,0.00288,417.99039,0.00475,417.99039,0.00446,417.99039,0.00263
417.48938,0.00639,417.48938,0.00384,417.48938,0.01534,417.48938,0.02201,417.48938,0.02427,417.48938,0.01428,417.48938,0.00108,417.48938,6.47E-04,417.48938,0.00258,417.48938,0.00371,417.48938,0.00409,417.48938,0.0024
416.98837,0.0028,416.98837,0.00293,416.98837,0.01387,416.98837,0.02214,416.98837,0.02325,416.98837,0.01234,416.98837,4.72E-04,416.98837,4.94E-04,416.98837,0.00234,416.98837,0.00373,416.98837,0.00392,416.98837,0.00208
416.48734,0.00395,416.48734,0.00294,416.48734,0.01312,416.48734,0.02436,416.48734,0.02091,416.48734,0.01116,416.48734,6.64E-04,416.48734,4.94E-04,416.48734,0.00221,416.48734,0.0041,416.48734,0.00352,416.48734,0.00188
415.98627,0.00653,415.98627,0.00233,415.98627,0.01611,415.98627,0.02682,415.98627,0.02366,415.98627,0.01208,415.98627,0.0011,415.98627,3.93E-04,415.98627,0.00271,415.98627,0.00452,415.98627,0.00398,415.98627,0.00203
415.48511,0.0052,415.48511,0.00406,415.48511,0.01532,415.48511,0.02596,415.48511,0.02397,415.48511,0.0106,415.48511,8.75E-04,415.48511,6.84E-04,415.48511,0.00258,415.48511,0.00437,415.48511,0.00404,415.48511,0.00179
414.98398,0.00429,414.98398,0.00375,414.98398,0.01429,414.98398,0.02792,414.98398,0.02452,414.98398,0.01232,414.98398,7.23E-04,414.98398,6.31E-04,414.98398,0.00241,414.98398,0.0047,414.98398,0.00413,414.98398,0.00208
414.48273,0.0064,414.48273,0.00317,414.48273,0.01554,414.48273,0.0269,414.48273,0.0234,414.48273,0.01347,414.48273,0.00108,414.48273,5.34E-04,414.48273,0.00262,414.48273,0.00453,414.48273,0.00394,414.48273,0.00227
413.98145,0.00279,413.98145,0.00332,413.98145,0.01325,413.98145,0.02621,413.98145,0.02497,413.98145,0.01376,413.98145,4.70E-04,413.98145,5.59E-04,413.98145,0.00223,413.98145,0.00441,413.98145,0.0042,413.98145,0.00232
413.51877,0.0055,413.51877,0.00389,413.51877,0.01731,413.51877,0.02668,413.51877,0.02571,413.51877,0.01031,413.51877,9.27E-04,413.51877,6.56E-04,413.51877,0.00292,413.51877,0.00449,413.51877,0.00433,413.51877,0.00174
413.01736,0.00551,413.01736,0.00523,413.01736,0.0188,413.01736,0.02901,413.01736,0.02638,413.01736,0.01558,413.01736,9.27E-04,413.01736,8.80E-04,413.01736,0.00317,413.01736,0.00489,413.01736,0.00444,413.01736,0.00262
412.51599,0.00105,412.51599,0.00226,412.51599,0.01367,412.51599,0.02357,412.51599,0.02405,412.51599,0.0117,412.51599,1.76E-04,412.51599,3.81E-04,412.51599,0.0023,412.51599,0.00397,412.51599,0.00405,412.51599,0.00197
412.01456,0.00695,412.01456,0.00579,412.01456,0.01704,412.01456,0.02591,412.01456,0.02586,412.01456,0.01228,412.01456,0.00117,412.01456,9.76E-04,412.01456,0.00287,412.01456,0.00436,412.01456,0.00435,412.01456,0.00207
411.51309,0.00549,411.51309,0.00425,411.51309,0.01546,411.51309,0.02525,411.51309,0.02584,411.51309,0.01504,411.51309,9.25E-04,411.51309,7.17E-04,411.51309,0.0026,411.51309,0.00425,411.51309,0.00435,411.51309,0.00253
411.0116,0.00323,411.0116,0.00431,411.0116,0.0158,411.0116,0.02749,411.0116,0.02601,411.0116,0.0116,411.0116,5.44E-04,411.0116,7.26E-04,411.0116,0.00266,411.0116,0.00463,411.0116,0.00438,411.0116,0.00195
410.51004,0.00419,410.51004,0.00352,410.51004,0.01728,410.51004,0.02725,410.51004,0.02392,410.51004,0.01153,410.51004,7.05E-04,410.51004,5.94E-04,410.51004,0.00291,410.51004,0.00459,410.51004,0.00403,410.51004,0.00194
