D-2_smoothed_normalized_wavelength_nm,D-2_smoothed_normalized_abs_au,P-2_smoothed_normalized_wavelength_nm,P-2_smoothed_normalized_abs_au,D-3_smoothed_normalized_wavelength_nm,D-3_smoothed_normalized_abs_au,P-3_smoothed_normalized_wavelength_nm,P-3_smoothed_normalized_abs_au,D-4_smoothed_normalized_wavelength_nm,D-4_smoothed_normalized_abs_au,P-4_smoothed_normalized_wavelength_nm,P-4_smoothed_normalized_abs_au,D-2_raw_wavelength_nm,D-2_raw_abs_au,P-2_raw_wavelength_nm,P-2_raw_abs_au,D-3_raw_wavelength_nm,D-3_raw_abs_au,P-3_raw_wavelength_nm,P-3_raw_abs_au,D-4_raw_wavelength_nm,D-4_raw_abs_au,P-4_raw_wavelength_nm,P-4_raw_abs_au
264.49048,0.30973,264.49048,0.45359,264.49307,0.11622,264.49307,0.38951,264.50912,0.10709,264.50912,0.37587,264.49048,0.14887,264.49048,0.22499,264.49307,0.14445,264.49307,0.42272,264.50912,0.09643,264.50912,0.31504
264.01868,0.30973,264.01868,0.45359,263.98184,0.14304,263.98184,0.4289,263.99808,0.10819,263.99808,0.37587,264.01868,0.15092,264.01868,0.21718,263.98184,0.14098,263.98184,0.45474,263.99808,0.11794,263.99808,0.39441
263.50751,0.3103,263.50751,0.46261,263.50986,0.14656,263.50986,0.46139,263.48706,0.13233,263.48706,0.44253,263.50751,0.17202,263.50751,0.24847,263.50986,0.17478,263.50986,0.49046,263.48706,0.13616,263.48706,0.41673
262.99634,0.35369,262.99634,0.44656,262.99857,0.17733,262.99857,0.48994,263.01535,0.13512,263.01535,0.44389,262.99634,0.20256,262.99634,0.23643,262.99857,0.2075,262.99857,0.50597,263.01535,0.12617,263.01535,0.39562
262.48514,0.35369,262.48514,0.45851,262.48724,0.19833,262.48724,0.49763,262.50424,0.14156,262.50424,0.46757,262.48514,0.18681,262.48514,0.22752,262.48724,0.19547,262.48724,0.51115,262.50424,0.16394,262.50424,0.47484
262.01324,0.38411,262.01324,0.42208,262.01523,0.20913,262.01523,0.51336,261.99316,0.13512,261.99316,0.44389,262.01324,0.18736,262.01324,0.17739,262.01523,0.21604,262.01523,0.48288,261.99316,0.12043,261.99316,0.42101
261.50195,0.27331,261.50195,0.36473,261.50385,0.20913,261.50385,0.51863,261.48203,0.13512,261.48203,0.47238,261.50195,0.12126,261.50195,0.223,261.50385,0.20612,261.50385,0.60264,261.48203,0.2331,261.48203,0.46251
260.99069,0.27331,260.99069,0.36473,260.99243,0.2192,260.99243,0.5691,261.01019,0.10889,261.01019,0.40818,260.99069,0.2124,260.99069,0.20528,260.99243,0.26584,260.99243,0.5609,261.01019,0.09238,261.01019,0.36379
260.51871,0.24933,260.51871,0.40885,260.48099,0.20913,260.48099,0.5691,260.49899,0.10365,260.49899,0.36839,260.51871,0.13293,260.51871,0.14293,260.48099,0.28237,260.48099,0.65181,260.49899,0.21302,260.49899,0.45563
260.00739,0.27331,260.00739,0.40885,260.00888,0.25479,260.00888,0.5691,259.98776,0.10365,259.98776,0.31822,260.00739,0.21282,260.00739,0.19884,260.00888,0.33935,260.00888,0.62443,259.98776,0.09705,259.98776,0.28362
259.496,0.22755,259.496,0.29389,259.49741,0.25479,259.49741,0.45795,259.5159,0.10889,259.5159,0.31822,259.496,0.02712,259.496,0.22371,259.49741,0.11412,259.49741,0.45135,259.5159,0.03162,259.5159,0.32833
258.98465,0.09766,258.98465,0.40885,258.98587,0.25479,258.98587,0.34625,259.00461,0.03548,259.00461,0.28539,258.98465,0.2546,258.98465,0.2146,258.98587,0.25112,258.98587,0.71206,259.00461,0.31483,259.00461,0.25436
258.51257,0.09766,258.51257,0.44124,258.5137,0.11579,258.5137,0.33278,258.49332,-0.14312,258.49332,0.1869,258.51257,0.11067,258.51257,0.01789,258.5137,0.34001,258.5137,0.34126,258.49332,0.16594,258.49332,0.39846
258.00113,0.22755,258.00113,0.44124,258.00217,-0.02144,258.00217,0.33278,257.98203,-0.14312,257.98203,0.14458,258.00113,0.0475,258.00113,0.64284,258.00217,0.28241,258.00217,0.32799,257.98203,-0.19717,257.98203,0.16658
257.48962,0.09766,257.48962,0.03679,257.49057,-0.02144,257.49057,0.16955,257.51001,-0.14312,257.51001,0.05603,257.48962,0.38566,257.48962,0.54891,257.49057,-0.02113,257.49057,0.09702,257.51001,-0.12756,257.51001,0.12886
257.01752,-0.04329,257.01752,0.37428,257.01828,-0.12202,257.01828,0.09844,256.99866,-0.14312,256.99866,0.05603,257.01752,0.4216,257.01752,0.52587,257.01828,-0.12026,257.01828,10,256.99866,-0.05643,256.99866,-0.0048
256.50598,-0.04329,256.50598,0.37428,256.50665,-0.28497,256.50665,0.09734,256.48724,-0.06331,256.48724,0.03097,256.50598,-0.02106,256.50598,-0.14375,256.50665,0.10111,256.50665,0.1671,256.48724,-0.01499,256.48724,0.04994
255.99445,-0.04329,255.99445,0.20352,255.99498,-0.28497,255.99498,0.07911,256.01517,-0.03161,256.01517,0.03097,255.99445,-0.04828,255.99445,0.18203,255.99498,-0.61925,255.99498,-0.15483,256.01517,0.01911,256.01517,0.29151
255.48288,-0.04329,255.48288,0.20352,255.48331,-0.28497,255.48331,0.07911,255.50375,-0.01681,255.50375,0.05603,255.48288,0.35695,255.48288,0.65121,255.48331,-0.28087,255.48331,0.09593,255.50375,-0.02817,255.50375,0.0276
255.01065,0.01731,255.01065,0.37428,255.01094,-0.28497,255.01094,0.02528,254.99226,0.02144,254.99226,0.32708,255.01065,0.15309,255.01065,0.09898,255.01094,-0.22898,255.01094,0.07797,254.99226,0.26302,254.99226,0.38967
254.49904,0.29226,254.49904,0.20352,254.49922,-0.28497,254.49922,0.02528,254.48079,-7.77E-04,254.48079,0.03097,254.49904,0.00842,254.49904,0.47426,254.49922,-0.12514,254.49922,0.11914,254.48079,0.17746,254.48079,0.79982
253.98737,0.29226,253.98737,0.20352,253.98747,-0.28856,253.98747,0.01349,254.00861,-7.77E-04,254.00861,0.0196,253.98737,10,253.98737,10,253.98747,-0.05189,253.98747,0.02491,254.00861,0.06881,254.00861,0.35294
253.51509,0.01731,253.51509,0.25721,253.51501,-0.28856,253.51501,-0.00279,253.49706,-0.0602,253.49706,0.0196,253.51509,0.14214,253.51509,0.03734,253.51501,-0.2844,253.51501,0.0133,253.49706,-6.93E-04,253.49706,0.01747
253.00337,-0.05785,253.00337,0.09148,253.0032,-0.28856,253.0032,-0.00279,252.98549,-0.16831,252.98549,-0.00204,253.00337,0.56539,253.00337,0.45061,253.0032,-0.42323,253.0032,-0.59399,252.98549,-0.15001,252.98549,-0.11937
252.49167,-0.05785,252.49167,0.09148,252.49136,-0.28856,252.49136,-0.00279,252.51324,-0.16831,252.51324,-0.00204,252.49167,-0.15029,252.49167,0.12509,252.49136,0.00337,252.49136,-0.00275,252.51324,-0.05366,252.51324,0.20663
252.01927,-0.30901,252.01927,0.09148,252.01889,-0.12698,252.01889,-0.00279,252.00165,-0.16831,252.00165,-0.00204,252.01927,-0.02814,252.01927,0.04449,252.01889,0.16872,252.01889,0.66327,252.00165,-0.30729,252.00165,-0.00182
251.50749,-0.34652,251.50749,0.09148,251.50699,0.00342,251.50699,0.23942,251.48999,-0.0602,251.48999,0.01429,251.50749,0.25783,251.50749,0.08006,251.50699,0.18873,251.50699,0.23597,251.48999,-0.04023,251.48999,0.29984
250.99573,-0.34652,250.99573,0.09148,250.99507,0.12082,250.99507,0.3247,251.01768,-0.19335,251.01768,-0.00204,250.99573,-0.42626,250.99573,-0.26265,250.99507,-0.12515,250.99507,0.56343,251.01768,0.47054,251.01768,0.55115
250.48393,-0.34652,250.48393,0.11931,250.48314,0.12082,250.48314,0.23942,250.50597,-0.19335,250.50597,-0.4111,250.48393,-0.16853,250.48393,0.08496,250.48314,0.11908,250.48314,10,250.50597,-0.01113,250.50597,0.01274
250.01144,-0.34652,250.01144,0.11931,250.01054,0.12082,250.01054,0.14412,249.99425,-0.4665,249.99425,-0.4111,250.01144,0.03391,250.01144,0.05803,250.01054,0.91527,250.01054,0.32002,249.99425,-0.17233,249.99425,-0.41622
249.49959,-0.2241,249.49959,0.11931,249.49855,0.17447,249.49855,0.00625,249.48251,-0.4665,249.48251,-0.4111,249.49959,0.25416,249.49959,0.2225,249.49855,0.53763,249.49855,-0.00227,249.48251,-0.42556,249.48251,-0.3664
248.98766,-0.07166,248.98766,0.09865,248.98656,0.54549,248.98656,-0.0023,249.01013,-0.4665,249.01013,-0.4111,248.98766,10,248.98766,10,248.98656,0.17196,248.98656,0.14204,249.01013,-0.41577,249.01013,-0.20965
248.51514,-0.07166,248.51514,-0.33625,248.5139,0.54549,248.5139,-0.02286,248.49835,-0.4665,248.49835,-0.2936,248.51514,-0.10899,248.51514,0.04798,248.5139,2.11257,248.5139,0.00616,248.49835,1.79443,248.49835,0.31526
248.00317,-0.07166,248.00317,-0.33625,248.00185,0.17447,248.00185,-0.024,247.98654,-0.4665,247.98654,-0.2936,248.00317,-0.03485,248.00317,-0.31901,248.00185,10,248.00185,-0.02365,247.98654,0.3032,247.98654,-0.19982
247.49124,-0.2241,247.49124,-0.65592,247.48973,0.1034,247.48973,-0.25223,247.51404,-0.37552,247.51404,-0.2936,247.49124,0.34228,247.49124,-0.16353,247.48973,1.43646,247.48973,-0.02253,247.51404,-0.33468,247.51404,-0.26168
247.0186,-0.07166,247.0186,-0.65592,247.01701,-0.06027,247.01701,-0.25223,247.00217,-0.37552,247.00217,-0.2936,247.0186,-0.00571,247.0186,0.07169,247.01701,-0.06543,247.01701,-0.2486,247.00217,-0.49373,247.00217,-0.6311
246.50661,-0.01175,246.50661,-0.33625,246.50487,-0.06027,246.50487,-0.25223,246.49026,-0.37552,246.49026,-0.2936,246.50661,-0.71002,246.50661,-0.48076,246.50487,0.10191,246.50487,-0.29604,246.49026,-0.18026,246.49026,-0.20458
245.99455,-0.01175,245.99455,0.13859,245.99271,-0.06027,245.99271,-0.25223,246.01776,-0.20226,246.01776,-0.22954,245.99455,0.57183,245.99455,0.06741,245.99271,-0.0594,245.99271,-0.13618,246.01776,-0.08022,246.01776,-0.17607
245.48248,-0.07058,245.48248,-0.13807,245.48051,-0.03501,245.48051,-0.13817,245.5058,-0.13183,245.5058,-0.19755,245.48248,0.09573,245.48248,0.16675,245.48051,-0.03451,245.48051,-0.05191,245.5058,-0.1175,245.5058,0.0448
245.0098,0.05509,245.0098,0.07224,245.00772,-0.03501,245.00772,-0.05266,244.99385,-0.09001,244.99385,0.01219,245.0098,0.14329,245.0098,0.08162,245.00772,-0.02814,245.00772,0.14847,244.99385,0.03659,244.99385,0.0686
244.49767,0.01308,244.49767,0.07224,244.49548,-0.02855,244.49548,9.74E-04,244.48187,-0.07961,244.48187,0.01219,244.49767,-0.03433,244.49767,-0.06715,244.49548,-0.00719,244.49548,0.06966,244.48187,0.12042,244.48187,0.01459
243.98552,-0.07058,243.98552,-0.13807,243.98323,-0.0073,243.98323,0.07068,244.00922,0.04105,244.00922,-0.00999,243.98552,0.02679,243.98552,0.03513,243.98323,0.3174,243.98323,9.60E-04,244.00922,-0.07095,244.00922,0.01086
243.51276,-0.07058,243.51276,-0.13807,243.51033,-0.0073,243.51033,9.74E-04,243.49719,-0.0704,243.49719,-0.05746,243.51276,0.00636,243.51276,0.05979,243.51033,0.03545,243.51033,0.70934,243.49719,0.07699,243.49719,-0.14598
243.0006,-0.07462,243.0006,0.07224,242.99803,0.03597,242.99803,-0.07756,242.98512,-0.0704,242.98512,-0.16379,243.0006,-0.24925,243.0006,-0.21204,242.99803,0.3005,242.99803,0.71451,242.98512,0.09417,242.98512,-0.00891
242.48837,-0.07462,242.48837,-0.43599,242.48569,0.03597,242.48569,-0.07756,242.51245,-0.0704,242.51245,-0.16379,242.48837,0.27064,242.48837,0.189,242.48569,-0.24204,242.48569,-0.23097,242.51245,-0.06275,242.51245,-0.05121
242.01555,-0.07462,242.01555,-0.43599,242.01279,0.05254,242.01279,-0.14172,242.00032,-0.07474,242.00032,-0.11514,242.01555,-0.03629,242.01555,0.24454,242.01279,0.16315,242.01279,-0.07644,242.00032,-0.01096,242.00032,-0.23531
241.5033,-0.07462,241.5033,0.01003,241.50038,0.05254,241.50038,-0.14172,241.48819,-0.08861,241.48819,-0.21799,241.5033,10,241.5033,-0.61113,241.50038,0.16013,241.50038,0.04783,241.48819,-0.06661,241.48819,-0.10262
240.99101,-0.07462,240.99101,0.01003,240.98798,0.08195,240.98798,-0.14172,241.0154,-0.16564,241.0154,-0.21799,240.99101,0.06917,240.99101,10,240.98798,0.05178,240.98798,-0.13968,241.0154,-0.07897,241.0154,0.25766
240.51811,0.09837,240.51811,0.01003,240.51494,0.08195,240.51494,-0.14172,240.50322,-0.17371,240.50322,-0.11514,240.51811,-0.09349,240.51811,0.00488,240.51494,0.30973,240.51494,-0.01247,240.50322,-0.14763,240.50322,-0.19429
240.00577,-0.19223,240.00577,0.01003,240.0025,0.05254,240.0025,-0.15683,239.99103,-0.18954,239.99103,-0.01531,240.00577,0.09,240.00577,0.29777,240.0025,0.08077,240.0025,-0.15457,239.99103,-0.15482,239.99103,0.1173
239.49341,-0.61145,239.49341,-0.38781,239.49002,0.08195,239.49002,-0.15683,239.5182,-0.24226,239.5182,-0.21799,239.49341,0.04784,239.49341,0.09267,239.49002,0.1898,239.49002,-0.13325,239.5182,-0.16893,239.5182,0.47433
238.98105,-0.61145,238.98105,-0.38781,239.01694,0.05914,239.01694,-0.15683,239.00597,-0.24226,239.00597,-0.29071,238.98105,-0.53694,238.98105,-0.18861,239.01694,-0.56212,239.01694,-0.52622,239.00597,-0.21591,239.00597,-0.01365
238.50804,-0.61145,238.50804,-0.38781,238.50444,0.05914,238.50444,-0.53391,238.4937,-0.39058,238.4937,-0.29071,238.50804,-0.29738,238.50804,-0.74844,238.50444,1.25655,238.50444,0.01499,238.4937,-0.45194,238.4937,-0.2591
237.99564,-0.61145,237.99564,-0.38781,237.99187,0.05914,237.99187,-0.53391,237.98138,-0.39058,237.98138,-0.30009,237.99564,0.51712,237.99564,-0.04126,237.99187,0.05829,237.99187,0.2231,237.98138,-0.07284,237.98138,-0.51702
237.4832,-0.21303,237.4832,-1.05693,237.51874,0.19893,237.51874,-0.13772,237.50847,-0.39058,237.50847,-0.30009,237.4832,0.22719,237.4832,0.1579,237.51874,10,237.51874,-1.03739,237.50847,-0.34811,237.50847,0.05565
237.01013,-0.21303,237.01013,-0.08483,237.0061,0.19893,237.0061,-0.13772,236.99609,-0.3013,236.99609,-0.30009,237.01013,-0.10361,237.01013,0.25616,237.0061,0.19606,237.0061,-0.09875,236.99609,-0.13783,236.99609,-0.26746
236.49762,-0.21303,236.49762,0.32467,236.49352,0.19893,236.49352,-0.13772,236.48373,-0.3013,236.48373,-0.30009,236.49762,10,236.49762,-0.51404,236.49352,1.05432,236.49352,-0.13573,236.48373,-0.26854,236.48373,-0.01526
235.98512,-0.21303,235.98512,-0.35973,235.98087,0.19893,235.98087,-0.1002,236.01076,-0.17348,236.01076,-0.30009,235.98512,-0.11813,235.98512,0.21355,235.98087,10,235.98087,10,236.01076,-0.0727,236.01076,-0.15362
235.51199,0.0042,235.51199,-0.35973,235.50766,0.22879,235.50766,0.04983,235.49835,-0.17348,235.49835,-0.17237,235.51199,0.51029,235.51199,0.85558,235.50766,-0.22084,235.50766,0.14315,235.49835,-0.15461,235.49835,-0.37442
234.99944,0.0042,234.99944,0.4391,234.99496,0.22879,234.99496,0.04983,234.98592,-0.17348,234.98592,-0.34968,234.99944,0.00204,234.99944,-0.17495,234.99496,10,234.99496,10,234.98592,-0.01562,234.98592,0.10222
234.48683,0.0042,234.48683,-0.35973,234.48227,0.22879,234.48227,0.01979,234.51285,-0.17348,234.51285,-0.34968,234.48683,0.14182,234.48683,10,234.48227,0.2255,234.48227,0.04912,234.51285,0.60328,234.51285,0.43804
234.01367,0.0042,234.01367,-0.35973,234.00894,0.22879,234.00894,0.01979,234.00037,-0.61613,234.00037,-0.12704,234.01367,0.72314,234.01367,0.53881,234.00894,0.32828,234.00894,0.0195,234.00037,-0.54913,234.00037,-0.31165
233.50102,0.2916,233.50102,1.10786,233.4962,0.22879,233.4962,0.01979,233.48785,-0.77337,233.48785,-0.12704,233.50102,-0.1457,233.50102,-0.3072,233.4962,0.55885,233.4962,-0.04236,233.48785,0.57235,233.48785,-0.11323
232.98836,1.48687,232.98836,-0.63163,232.9834,0.33308,232.9834,0.01979,233.01474,-0.77337,233.01474,-0.12704,232.98836,10,232.98836,10,232.9834,0.13555,232.9834,0.1917,233.01474,-0.71025,233.01474,0.92561
232.51512,20.56132,232.51512,-0.63163,232.51006,0.13753,232.51006,-0.04298,232.50221,-0.77337,232.50221,0.37131,232.51512,10,232.51512,4.32723,232.51006,10,232.51006,0.52245,232.50221,-0.68927,232.50221,0.68859
232.00243,20.56132,232.00243,-1.05823,231.99722,0.13753,231.99722,0.09065,231.98959,-0.77337,231.98959,0.37131,232.00243,10,232.00243,-0.51467,231.99722,10,231.99722,0.08935,231.98959,-0.63625,231.98959,10
231.4897,-0.02041,231.4897,-1.05823,231.48438,-0.2156,231.48438,0.09065,231.51643,-0.71387,231.51643,0.16923,231.4897,10,231.4897,-0.15412,231.48438,-0.2125,231.48438,-0.33704,231.51643,-0.07034,231.51643,0.33093
231.01636,-2.25036,231.01636,-3.54581,231.01093,-0.2156,231.01093,0.09065,231.00378,-0.07893,231.00378,0.16923,231.01636,-1.09446,231.01636,-1.7245,231.01093,10,231.01093,10,231.00378,0.0877,231.00378,0.15083
230.50359,-2.25036,230.50359,-3.54581,230.49803,-0.2156,230.49803,0.16418,230.49115,0.01863,230.49115,0.00881,230.50359,-0.00993,230.50359,0.31948,230.49803,-0.38359,230.49803,0.75567,230.49115,0.0166,230.49115,0.00785
229.99078,-2.25036,229.99078,-3.54581,229.98512,-0.02114,229.98512,0.16418,230.0179,0.01863,230.0179,-0.32852,229.99078,-1.92028,229.99078,-1.91313,229.98512,-0.02084,229.98512,0.16181,230.0179,0.40162,230.0179,0.24605
229.51743,-2.01915,229.51743,-2.531,229.51166,-0.29189,229.51166,-0.04474,229.50522,0.01863,229.50522,-0.32852,229.51743,-0.98201,229.51743,-1.23095,229.51166,10,229.51166,10,229.50522,0.12214,229.50522,-0.2928
229.00458,-2.01915,229.00458,-2.531,228.99869,-0.02114,228.99869,-0.04474,228.99251,-0.12526,228.99251,-0.53317,229.00458,-0.15377,229.00458,-0.34474,228.99869,0.308,228.99869,-0.0441,228.99251,-0.67381,228.99251,-0.4752
228.49171,-0.51044,228.49171,-0.70883,228.48569,0.3125,228.48569,-0.04474,228.51918,-0.12526,228.51918,-0.53317,228.49171,-0.22131,228.49171,2.5926,228.48569,-0.28768,228.48569,-0.45352,228.51918,10,228.51918,10
228.01825,-0.45504,228.01825,-0.31528,228.01216,0.3125,228.01216,-0.04474,228.00642,-0.23982,228.00642,-0.53317,228.01825,0.46805,228.01825,10,228.01216,0.65926,228.01216,0.09023,228.00642,-0.11164,228.00642,-0.66316
227.50536,-0.45504,227.50536,-0.06779,227.4991,0.3761,227.4991,-0.03219,227.49362,-0.12526,227.49362,-0.18251,227.50536,-0.24825,227.50536,-0.15333,227.4991,0.37068,227.4991,0.20475,227.49362,0.43931,227.49362,-0.16266
226.99245,-0.0078,226.99245,-0.06779,226.98604,0.3761,226.98604,0.05821,226.98084,-0.14515,226.98084,-0.18251,226.99245,0.14354,226.99245,0.21464,226.98604,0.43105,226.98604,0.05738,226.98084,-0.21374,226.98084,0.01283
226.51894,-0.51044,226.51894,-0.31528,226.51244,0.3761,226.51244,0.05821,226.50745,-0.22116,226.50745,-0.01897,226.51894,-0.00379,226.51894,-0.03297,226.51244,0.46383,226.51244,-0.03172,226.50745,0.07947,226.50745,-0.01691
226.00597,-0.50262,226.00597,-0.37911,225.99934,0.23769,225.99934,-0.03219,225.9946,-0.22116,225.9946,-0.01897,226.00597,0.05934,226.00597,0.07259,225.99934,0.23426,225.99934,0.20004,225.9946,-0.12937,225.9946,0.12968
225.49295,-0.50262,225.49295,-0.37911,225.48624,0.1934,225.48624,-0.12385,225.48172,-0.19116,225.48172,-0.16748,225.49295,-0.52957,225.49295,-0.28474,225.48624,10,225.48624,10,225.48172,-0.19711,225.48172,0.23069
225.01939,-0.50262,225.01939,-0.37911,225.01253,-0.19823,225.01253,-0.15755,225.00825,-0.22116,225.00825,-0.31788,225.01939,-0.24445,225.01939,-0.18438,225.01253,-0.19537,225.01253,-0.12206,225.00825,0.16153,225.00825,-0.14927
224.50636,-0.50262,224.50636,-0.37911,224.49937,-0.19823,224.49937,-0.15755,224.49533,-0.22116,224.49533,-0.46455,224.50636,-0.00697,224.50636,0.23269,224.49937,0.19061,224.49937,-0.15528,224.49533,-0.17037,224.49533,-0.41403
223.99329,-0.13392,223.99329,-0.35341,223.98619,-0.19823,223.98619,-0.15755,223.98241,-0.23114,223.98241,-0.46455,223.99329,-0.06513,223.99329,-0.04504,223.98619,-0.37835,223.98619,-0.2522,223.98241,-0.53012,223.98241,-0.28332
223.51964,-0.04075,223.51964,-0.0926,223.51245,-0.06728,223.51245,-0.25588,223.50891,-0.23114,223.50891,-0.46455,223.51964,0.27101,223.51964,0.02646,223.51245,0.27259,223.51245,-0.00739,223.50891,-0.09775,223.50891,-0.44542
223.00655,-0.13392,223.00655,-0.0926,222.99921,-0.2467,222.99921,-0.30157,222.9959,-0.23114,222.9959,-0.31788,223.00655,-0.01982,223.00655,-0.17188,222.99921,0.17571,222.99921,-0.10482,222.9959,-0.20601,222.9959,0.32793
222.49342,-0.04075,222.49342,0.05441,222.48595,-0.2467,222.48595,-0.30157,222.48289,-0.10967,222.48289,-0.10968,222.49342,10,222.49342,10,222.48595,-0.06632,222.48595,-0.29722,222.48289,-0.00671,222.48289,-0.09737
221.98026,-0.19458,221.98026,-0.14638,222.01216,-0.2467,222.01216,-0.30157,222.00932,-0.23114,222.00932,-0.10968,221.98026,-0.21868,221.98026,0.39437,222.01216,-0.24314,222.01216,-0.68358,222.00932,-0.04037,222.00932,-0.01739
221.50653,-0.19458,221.50653,0.32146,221.49889,-0.25408,221.49889,-0.30157,221.49629,-0.21835,221.49629,-0.10968,221.50653,0.20496,221.50653,0.15634,221.49889,-0.25042,221.49889,-0.16473,221.49629,-0.07973,221.49629,-0.09775
220.99335,-0.19458,220.99335,-0.14638,220.98553,-0.25408,220.98553,-0.27748,220.9832,-0.21835,220.9832,-0.13389,220.99335,-0.09463,220.99335,-0.07119,220.98553,0.22474,220.98553,-0.00656,220.9832,-0.37778,220.9832,-0.37423
220.51959,-0.19458,220.51959,-0.1545,220.5117,-0.25408,220.5117,-0.16714,220.50955,-0.21835,220.50955,-0.19245,220.51959,-0.00624,220.51959,0.4164,220.5117,-0.47205,220.5117,-0.27348,220.50955,-0.19461,220.50955,-0.03969
220.00636,-0.19458,220.00636,-0.1545,219.99834,-0.34299,219.99834,-0.27748,219.99643,-0.42387,219.99643,-0.41989,220.00636,-0.01093,220.00636,-0.15865,219.99834,0.07801,219.99834,-0.08889,219.99643,0.09184,219.99643,-0.11933
219.49309,-0.02247,219.49309,-0.1545,219.48494,-0.34299,219.48494,-0.27748,219.48329,-0.3563,219.48329,-0.19245,219.49309,-0.17648,219.49309,-0.07514,219.48494,-0.02861,219.48494,-0.08258,219.48329,0.11858,219.48329,-0.17152
219.01929,-0.02247,219.01929,-0.3262,219.011,-0.18213,219.011,-0.35811,219.00961,-0.3563,219.00961,-0.19245,219.01929,-0.00671,219.01929,-0.04612,219.011,-0.33805,219.011,-0.35295,219.00961,-0.55238,219.00961,-0.50001
218.50598,-0.01379,218.50598,-0.41532,218.4976,-0.26452,218.4976,-0.35811,218.49641,-0.3563,218.49641,-0.22861,218.50598,0.04774,218.50598,0.08376,218.4976,0.01157,218.4976,-0.08461,218.49641,-0.31756,218.49641,10
217.99263,-0.01379,217.99263,-0.53978,217.98413,-0.26452,217.98413,-0.35811,217.98323,-0.45008,217.98323,-0.2494,217.99263,0.00819,217.99263,-0.20199,217.98413,-0.1795,217.98413,-0.4358,217.98323,0.03584,217.98323,0.12804
217.51878,-0.41108,217.51878,-0.53978,217.51016,-0.18213,217.51016,-0.08585,217.50945,-0.3563,217.50945,-0.2494,217.51878,10,217.51878,-0.31884,217.51016,-0.26071,217.51016,0.1414,217.50945,0.68861,217.50945,-0.20375
