P-1_temperature_C,P-1_weight_mg,P-1_weight_percent,P-2_temperature_C,P-2_weight_mg,P-2_weight_percent,P-3_temperature_C,P-3_weight_mg,P-3_weight_percent,P-4_temperature_C,P-4_weight_mg,P-4_weight_percent
479.6217,0.0815,2.0343,479.8228,0.04901,1.12,468.7038,-0.14295,0.03946,,,
479.7031,0.08147,2.03374,479.906,0.04898,1.11931,468.7869,-0.14303,0.0384,,,
479.7884,0.08149,2.03425,479.9878,0.04898,1.11946,468.8688,-0.14253,0.04457,,,
479.8708,0.08158,2.0364,480.0708,0.04889,1.11726,468.9525,-0.14207,0.05027,,,
479.9552,0.08168,2.03894,480.1547,0.04878,1.1148,469.0376,-0.14194,0.05183,,,
480.0376,0.08182,2.04232,480.2381,0.04864,1.11156,469.1209,-0.14224,0.04825,,,
480.12,0.08185,2.04324,480.3205,0.04869,1.11283,469.2028,-0.14251,0.04482,,,
480.2059,0.0818,2.04178,480.4044,0.04879,1.11512,469.2854,-0.14257,0.04412,,,
480.2878,0.08153,2.03525,480.4884,0.04864,1.11172,469.3703,-0.14269,0.04268,,,
480.3703,0.08124,2.02786,480.5712,0.04844,1.107,469.4541,-0.14282,0.04102,,,
480.4543,0.08124,2.0278,480.6542,0.04845,1.10736,469.5362,-0.14303,0.03843,,,
480.538,0.08133,2.03009,480.739,0.04853,1.10914,469.6204,-0.14306,0.03807,,,
480.622,0.08139,2.03178,480.8213,0.04846,1.10755,469.7028,-0.14301,0.03865,,,
480.7041,0.08146,2.03335,480.9035,0.04843,1.10682,469.7863,-0.14272,0.04234,,,
480.7883,0.08142,2.03251,480.9888,0.04844,1.10703,469.8702,-0.14255,0.04438,,,
480.8731,0.08136,2.03085,481.0713,0.04856,1.10982,469.9532,-0.14264,0.04331,,,
480.9556,0.08138,2.03151,481.1545,0.0485,1.10834,470.0358,-0.14287,0.0404,,,
481.0397,0.0815,2.03434,481.2384,0.04836,1.10518,470.1212,-0.14286,0.04061,,,
481.1231,0.08158,2.03645,481.3223,0.04834,1.10466,470.2053,-0.14262,0.04347,,,
481.2084,0.0816,2.03685,481.4063,0.04844,1.10713,470.2859,-0.14271,0.04239,,,
481.2909,0.08162,2.03752,481.4904,0.04846,1.10759,470.3696,-0.14274,0.04197,,,
481.374,0.08189,2.04406,481.5724,0.04846,1.10753,470.454,-0.14268,0.04272,,,
481.4574,0.08201,2.0472,481.6566,0.04822,1.10204,470.5383,-0.14262,0.04348,,,
481.5402,0.0819,2.04433,481.7404,0.04814,1.10029,470.6207,-0.1426,0.04373,,,
481.6242,0.08161,2.03711,481.8238,0.04816,1.10055,470.7051,-0.14247,0.04532,,,
481.7071,0.08137,2.03106,481.9064,0.04815,1.1003,470.7888,-0.14223,0.04835,,,
481.7908,0.08122,2.02738,481.9898,0.04809,1.09914,470.871,-0.14229,0.04758,,,
481.8734,0.08121,2.02721,482.0739,0.04809,1.09906,470.9539,-0.14258,0.04397,,,
481.9574,0.08117,2.02625,482.1566,0.04707,1.07568,471.0369,-0.14277,0.04171,,,
482.0402,0.08098,2.02138,482.2416,0.04611,1.05381,471.1208,-0.14274,0.042,,,
482.1239,0.08087,2.01857,482.3233,0.04583,1.04729,471.2041,-0.143,0.03877,,,
482.2083,0.08098,2.0215,482.4084,0.04602,1.05183,471.2868,-0.14321,0.0363,,,
482.29,0.08102,2.02236,482.4929,0.0465,1.06267,471.3712,-0.14267,0.04289,,,
482.3748,0.08107,2.02367,482.5754,0.04672,1.06769,471.4541,-0.1423,0.04743,,,
482.4575,0.08098,2.02146,482.6614,0.04689,1.0717,471.5358,-0.14229,0.04763,,,
482.5416,0.08087,2.01857,482.7443,0.04713,1.07714,471.6196,-0.14214,0.04948,,,
482.624,0.08098,2.02139,482.8284,0.04724,1.07965,471.7042,-0.1421,0.04995,,,
482.7086,0.08098,2.02149,482.9104,0.04721,1.07882,471.7876,-0.142,0.05114,,,
482.7914,0.08101,2.02228,482.9954,0.04711,1.07659,471.8699,-0.14211,0.04981,,,
482.8742,0.08114,2.02544,483.0781,0.04737,1.08265,471.9534,-0.14233,0.04711,,,
482.9586,0.08157,2.03623,483.162,0.04764,1.08882,472.0373,-0.14256,0.04428,,,
483.0393,0.08135,2.03058,483.2454,0.04775,1.09116,472.12,-0.14253,0.04461,,,
483.1252,0.08109,2.02418,483.3281,0.04776,1.09159,472.204,-0.14239,0.04636,,,
483.2092,0.08108,2.02392,483.4102,0.0479,1.09468,472.2876,-0.14251,0.04485,,,
483.2914,0.08099,2.0217,483.495,0.04819,1.10127,472.3702,-0.14275,0.04195,,,
483.3758,0.08094,2.02042,483.5782,0.04826,1.103,472.4534,-0.14286,0.04051,,,
483.4596,0.08096,2.02083,483.6611,0.0485,1.10833,472.5371,-0.14283,0.04097,,,
483.5412,0.08108,2.02404,483.7431,0.04933,1.12742,472.6215,-0.14287,0.04042,,,
483.6257,0.08114,2.02535,483.8278,0.04985,1.13932,472.7054,-0.14292,0.03976,,,
483.709,0.08103,2.02279,483.912,0.04982,1.13852,472.7876,-0.14299,0.03891,,,
483.7914,0.08092,2.02,483.9934,0.04943,1.12957,472.8709,-0.143,0.03879,,,
483.8761,0.08105,2.02313,484.0764,0.04908,1.1217,472.9534,-0.14295,0.03946,,,
483.959,0.08123,2.02758,484.1593,0.04894,1.11843,473.0377,-0.1428,0.04128,,,
484.0422,0.08128,2.02881,484.2426,0.04892,1.11797,473.1203,-0.14261,0.04359,,,
484.1262,0.08141,2.03217,484.325,0.04881,1.1155,473.204,-0.14261,0.04368,,,
484.2109,0.08143,2.03257,484.4106,0.04858,1.11017,473.2885,-0.14288,0.04028,,,
484.2934,0.08138,2.03149,484.4922,0.04849,1.10826,473.3719,-0.14289,0.04016,,,
484.3757,0.08148,2.03391,484.5753,0.04845,1.10732,473.4547,-0.14275,0.04193,,,
484.46,0.08147,2.03354,484.6602,0.04842,1.10655,473.538,-0.1426,0.04377,,,
484.5444,0.08146,2.03347,484.7412,0.04835,1.10487,473.6222,-0.14245,0.04565,,,
484.6269,0.08123,2.02775,484.8248,0.04831,1.10398,473.7058,-0.14251,0.04489,,,
484.7096,0.08102,2.02248,484.9078,0.04834,1.10471,473.788,-0.14254,0.04447,,,
484.7936,0.081,2.02183,484.9922,0.04833,1.10457,473.8706,-0.14258,0.04403,,,
484.8756,0.08122,2.02731,485.075,0.04822,1.10197,473.9562,-0.14259,0.04393,,,
484.9596,0.08137,2.03113,485.1576,0.04829,1.10354,474.0384,-0.14269,0.04266,,,
485.044,0.08128,2.02902,485.2416,0.04839,1.106,474.1226,-0.14279,0.04141,,,
485.1272,0.08111,2.02459,485.325,0.04835,1.10504,474.2072,-0.14267,0.04285,,,
485.2094,0.08127,2.02861,485.4096,0.04823,1.10226,474.2902,-0.14266,0.04298,,,
485.2934,0.08132,2.02989,485.4914,0.04814,1.10008,474.3724,-0.14257,0.04412,,,
485.3753,0.0815,2.03452,485.5764,0.04807,1.09854,474.4554,-0.1425,0.04499,,,
485.459,0.08159,2.03657,485.658,0.04782,1.09295,474.5388,-0.14231,0.04732,,,
485.5434,0.08152,2.03482,485.743,0.04761,1.08809,474.6211,-0.14227,0.04785,,,
485.626,0.08146,2.03342,485.8272,0.04762,1.08822,474.705,-0.14224,0.04814,,,
485.7102,0.08143,2.03273,485.9096,0.04759,1.08756,474.7884,-0.1422,0.04873,,,
485.7933,0.08142,2.03247,485.9929,0.04736,1.08237,474.8724,-0.14216,0.04913,,,
485.877,0.08115,2.02564,486.0771,0.04738,1.08279,474.9548,-0.14219,0.04878,,,
485.9598,0.0809,2.01948,486.1617,0.04749,1.08534,475.0376,-0.14208,0.05021,,,
486.043,0.08093,2.0202,486.2438,0.04759,1.08772,475.1205,-0.14201,0.05107,,,
486.1272,0.08104,2.02283,486.327,0.04758,1.08743,475.2034,-0.14202,0.05091,,,
486.2106,0.08119,2.0267,486.4116,0.04753,1.08616,475.2863,-0.1421,0.04995,,,
486.2939,0.0811,2.02431,486.496,0.0474,1.0832,475.3694,-0.14211,0.04983,,,
486.3766,0.08117,2.02606,486.5798,0.04734,1.08184,475.454,-0.142,0.05117,,,
486.4602,0.08118,2.02634,486.6626,0.04718,1.07833,475.5366,-0.14213,0.04954,,,
486.5421,0.08125,2.02818,486.7455,0.04699,1.07383,475.6202,-0.14215,0.04926,,,
486.6264,0.08125,2.02812,486.829,0.04685,1.07066,475.703,-0.14218,0.04894,,,
486.7119,0.08134,2.03038,486.9116,0.04701,1.07435,475.7867,-0.14228,0.04773,,,
486.7944,0.08135,2.0307,486.9947,0.04712,1.07692,475.8688,-0.14218,0.04898,,,
486.8769,0.08116,2.02586,487.0787,0.04708,1.0759,475.9536,-0.14207,0.05029,,,
486.9622,0.08107,2.02369,487.1642,0.047,1.07401,476.0355,-0.14213,0.0495,,,
487.045,0.08109,2.02423,487.2458,0.04702,1.07456,476.1201,-0.14225,0.04805,,,
487.1296,0.08107,2.02363,487.3302,0.04712,1.07695,476.2033,-0.1422,0.04865,,,
487.2117,0.08105,2.02305,487.4116,0.04721,1.07895,476.2874,-0.14226,0.04788,,,
487.2945,0.08103,2.02266,487.4968,0.04738,1.08281,476.3688,-0.14233,0.04706,,,
487.3784,0.081,2.02197,487.5797,0.04735,1.08218,476.4512,-0.14256,0.0443,,,
487.4618,0.08086,2.01853,487.6644,0.04749,1.08528,476.534,-0.1426,0.04376,,,
487.5464,0.0806,2.01197,487.7472,0.04759,1.08754,476.6178,-0.14248,0.04518,,,
487.6294,0.08027,2.00379,487.8301,0.0475,1.08553,476.7015,-0.1425,0.04493,,,
487.7128,0.08017,2.00114,487.9141,0.04748,1.08501,476.7839,-0.14245,0.04555,,,
487.7963,0.08043,2.00782,487.9984,0.04754,1.08636,476.8679,-0.14242,0.04601,,,
487.8796,0.0807,2.01446,488.0807,0.0475,1.08547,476.9504,-0.14237,0.04663,,,
487.9652,0.08086,2.01831,488.1666,0.0474,1.08322,477.0347,-0.1422,0.04864,,,
488.0474,0.08083,2.01774,488.2478,0.04722,1.07907,477.1176,-0.14214,0.04942,,,
488.1304,0.08024,2.00287,488.3312,0.047,1.07418,477.202,-0.14223,0.04827,,,
488.2128,0.07833,1.95527,488.415,0.04687,1.07114,477.2857,-0.14247,0.04538,,,
488.2975,0.07656,1.9111,488.5002,0.04671,1.06744,477.3674,-0.14251,0.0448,,,
488.3812,0.0764,1.90706,488.5842,0.04648,1.0622,477.4524,-0.14257,0.04415,,,
488.4678,0.07717,1.92642,488.6672,0.04636,1.05942,477.5339,-0.14258,0.04404,,,
488.5514,0.07796,1.94597,488.7504,0.04653,1.0633,477.6203,-0.14259,0.04382,,,
488.6352,0.07855,1.9607,488.833,0.04651,1.06297,477.7024,-0.14273,0.04213,,,
488.717,0.07916,1.97592,488.915,0.04657,1.06423,477.7856,-0.14269,0.04258,,,
488.8026,0.07969,1.98914,488.9985,0.04675,1.06844,477.8701,-0.14271,0.04234,,,
488.8888,0.07993,1.99533,489.0841,0.0469,1.07181,477.9535,-0.14277,0.04169,,,
488.9716,0.08003,1.99769,489.1674,0.04718,1.0783,478.0369,-0.14271,0.04238,,,
489.0548,0.08004,1.99795,489.2507,0.04732,1.08135,478.1196,-0.14266,0.04301,,,
489.1372,0.08014,2.00057,489.334,0.04715,1.0775,478.2022,-0.1427,0.04248,,,
489.221,0.08021,2.0023,489.4172,0.04707,1.07575,478.2871,-0.14255,0.04441,,,
489.3066,0.08032,2.00492,489.5004,0.04712,1.07688,478.371,-0.14227,0.04776,,,
489.3898,0.08043,2.00758,489.5837,0.04696,1.07331,478.4539,-0.14205,0.05049,,,
489.4718,0.08035,2.0057,489.6671,0.04692,1.07236,478.5376,-0.14204,0.0506,,,
489.5566,0.08043,2.00774,489.7512,0.04714,1.07733,478.6194,-0.14219,0.04876,,,
489.6392,0.08086,2.01834,489.8347,0.04743,1.08392,478.7024,-0.14235,0.0468,,,
489.722,0.08246,2.05848,489.9176,0.04728,1.08056,478.787,-0.14236,0.04666,,,
489.8038,0.08428,2.10381,490.0014,0.04722,1.07906,478.8703,-0.14226,0.04798,,,
489.8882,0.08455,2.1105,490.0839,0.04746,1.08465,478.953,-0.14227,0.04776,,,
489.969,0.08395,2.09569,490.169,0.04755,1.08673,479.036,-0.1423,0.04748,,,
490.0504,0.08315,2.07565,490.2496,0.0475,1.08562,479.1194,-0.1422,0.04865,,,
490.1315,0.08243,2.05758,490.3336,0.04742,1.0838,479.203,-0.14215,0.04927,,,
490.2158,0.08198,2.04648,490.417,0.04743,1.08405,479.2862,-0.14217,0.0491,,,
490.2984,0.08154,2.03537,490.5012,0.04733,1.08172,479.3696,-0.14215,0.0493,,,
490.3792,0.08106,2.02352,490.5846,0.0475,1.08552,479.4551,-0.14216,0.04917,,,
490.4626,0.0809,2.01939,490.67,0.04766,1.08928,479.5366,-0.14237,0.04658,,,
490.5454,0.08094,2.02035,490.7513,0.04764,1.0887,479.6191,-0.14239,0.04631,,,
490.6282,0.08083,2.01762,490.8348,0.04765,1.08896,479.704,-0.14247,0.04539,,,
490.712,0.08076,2.01605,490.9204,0.04773,1.09079,479.7876,-0.1426,0.04379,,,
490.7949,0.08072,2.01488,491.0019,0.04786,1.09378,479.8722,-0.14271,0.04243,,,
490.8765,0.08055,2.01057,491.0856,0.04799,1.09671,479.955,-0.14256,0.0442,,,
490.9618,0.08057,2.01114,491.1696,0.04816,1.10063,480.0376,-0.14237,0.04658,,,
491.0434,0.08056,2.01092,491.25,0.04824,1.10257,480.1204,-0.14227,0.04777,,,
491.1262,0.08058,2.01135,491.3354,0.04805,1.09808,480.2053,-0.14202,0.05093,,,
491.2106,0.08038,2.00651,491.4168,0.0479,1.09469,480.2894,-0.14183,0.05323,,,
491.2934,0.0803,2.00455,491.5008,0.04787,1.09411,480.3728,-0.14173,0.05447,,,
491.3773,0.08035,2.00558,491.586,0.04784,1.09324,480.4546,-0.14183,0.05328,,,
491.4617,0.08015,2.00081,491.6674,0.04773,1.09077,480.541,-0.14191,0.05227,,,
491.5456,0.08001,1.99726,491.7504,0.0478,1.09241,480.6236,-0.14173,0.05444,,,
491.6291,0.07991,1.9948,491.834,0.04787,1.0939,480.708,-0.14179,0.05374,,,
491.7124,0.07982,1.99259,491.9174,0.04768,1.08976,480.7914,-0.14199,0.05129,,,
491.7954,0.07977,1.9912,492.0008,0.04762,1.08819,480.873,-0.14191,0.05227,,,
491.8802,0.07976,1.99092,492.0844,0.04755,1.0868,480.9563,-0.14197,0.05145,,,
491.9638,0.07988,1.99387,492.1685,0.04749,1.0853,481.0394,-0.14205,0.05049,,,
492.0476,0.07992,1.99509,492.2511,0.04755,1.08681,481.1222,-0.14207,0.05028,,,
492.1303,0.07997,1.99621,492.3363,0.04753,1.08627,481.204,-0.14211,0.04983,,,
492.2156,0.08005,1.9981,492.4184,0.04735,1.08212,481.2888,-0.14227,0.04782,,,
492.2989,0.0801,1.99935,492.5018,0.04725,1.07973,481.3716,-0.14232,0.04722,,,
492.3807,0.0799,1.99454,492.585,0.04722,1.07913,481.4551,-0.1423,0.04741,,,
492.4652,0.07978,1.99141,492.6684,0.04713,1.0771,481.5384,-0.14223,0.04827,,,
492.5496,0.07996,1.99597,492.7512,0.04707,1.07573,481.6192,-0.14239,0.04635,,,
492.6332,0.08006,1.99849,492.8348,0.0472,1.07867,481.704,-0.14249,0.04514,,,
492.7179,0.08027,2.00368,492.9165,0.04731,1.08131,481.7869,-0.14254,0.04445,,,
492.8008,0.08031,2.00462,493.003,0.04725,1.07973,481.8716,-0.14247,0.04539,,,
492.8852,0.08006,1.99846,493.0848,0.04712,1.07684,481.9546,-0.1425,0.045,,,
492.9682,0.08,1.99691,493.1697,0.04704,1.07511,482.0372,-0.14254,0.04451,,,
493.0523,0.08003,1.9976,493.2504,0.04723,1.07942,482.1206,-0.14263,0.04338,,,
493.1332,0.08007,1.99867,493.334,0.04744,1.08414,482.2049,-0.14256,0.04427,,,
493.218,0.08018,2.00139,493.4188,0.04743,1.08405,482.288,-0.14243,0.0458,,,
493.3014,0.08015,2.00059,493.502,0.04733,1.08174,482.371,-0.14249,0.04517,,,
493.385,0.08017,2.00132,493.5844,0.04725,1.07995,482.4564,-0.14266,0.04307,,,
493.469,0.08004,1.99795,493.6683,0.04713,1.07721,482.5378,-0.1426,0.04381,,,
493.5516,0.08014,2.00054,493.7516,0.04718,1.07819,482.6222,-0.14251,0.04484,,,
493.634,0.0803,2.00454,493.8358,0.04717,1.0781,482.7061,-0.14238,0.04645,,,
493.7198,0.08041,2.00718,493.918,0.04729,1.08071,482.7891,-0.14224,0.04814,,,
493.8015,0.08058,2.01137,494.0036,0.04737,1.08266,482.8712,-0.14209,0.05005,,,
493.8866,0.08062,2.01256,494.0854,0.04737,1.08266,482.9562,-0.14194,0.05191,,,
493.9701,0.08056,2.01089,494.1692,0.04731,1.08122,483.0394,-0.14193,0.05199,,,
494.0527,0.08046,2.00835,494.2524,0.04728,1.08051,483.1223,-0.14197,0.05157,,,
494.1367,0.0804,2.00691,494.3355,0.04742,1.0837,483.2053,-0.14202,0.05091,,,
494.2206,0.08045,2.00824,494.4194,0.04736,1.08228,483.2888,-0.14205,0.05049,,,
494.3021,0.08044,2.00793,494.5026,0.04717,1.07801,483.372,-0.14235,0.04684,,,
494.3847,0.0803,2.00434,494.5868,0.04729,1.08073,483.4551,-0.14252,0.04476,,,
494.4678,0.08026,2.0035,494.67,0.04744,1.08411,483.5387,-0.14262,0.04352,,,
494.5519,0.08016,2.00087,494.7531,0.0473,1.08104,483.6222,-0.14281,0.04123,,,
494.6344,0.07987,1.99368,494.8378,0.04727,1.08022,483.7053,-0.1429,0.04,,,
494.7197,0.07987,1.99372,494.9197,0.04747,1.08486,483.7896,-0.14275,0.04191,,,
494.8041,0.08003,1.99781,495.0045,0.04759,1.08758,483.8706,-0.1426,0.04371,,,
494.8863,0.08008,1.99898,495.0877,0.04766,1.08922,483.9567,-0.14251,0.04488,,,
494.9701,0.07989,1.99425,495.1705,0.04757,1.08716,484.0402,-0.14247,0.04541,,,
495.0537,0.07971,1.98981,495.2566,0.04761,1.0881,484.1217,-0.1425,0.04499,,,
495.1384,0.07954,1.98561,495.3374,0.04764,1.08869,484.206,-0.14256,0.04422,,,
495.221,0.07957,1.98619,495.4196,0.04754,1.08656,484.2885,-0.14247,0.04541,,,
495.3045,0.07967,1.98883,495.5052,0.04753,1.08616,484.3744,-0.14226,0.0479,,,
495.3881,0.07977,1.99113,495.5874,0.04757,1.08718,484.4578,-0.14219,0.0488,,,
495.472,0.07974,1.99054,495.6711,0.04767,1.08951,484.5412,-0.14223,0.04826,,,
495.5542,0.07969,1.9892,495.753,0.04771,1.09038,484.6244,-0.14208,0.05013,,,
495.6382,0.07978,1.99154,495.8373,0.0476,1.08788,484.7086,-0.14216,0.04915,,,
495.7206,0.0797,1.98937,495.92,0.04756,1.08686,484.7903,-0.14212,0.04968,,,
495.8053,0.07977,1.99119,496.0042,0.04765,1.08909,484.8758,-0.142,0.05109,,,
495.8876,0.07983,1.99283,496.0868,0.04773,1.09086,484.9578,-0.14192,0.05217,,,
495.9711,0.0799,1.99455,496.1722,0.04756,1.08682,485.0416,-0.14183,0.05328,,,
496.0551,0.0799,1.99451,496.2544,0.04731,1.08116,485.1242,-0.14193,0.05206,,,
496.1376,0.07975,1.99072,496.3381,0.04736,1.08229,485.2089,-0.14192,0.05218,,,
496.22,0.07979,1.99171,496.4219,0.04736,1.08244,485.2906,-0.1418,0.05363,,,
496.3028,0.07995,1.99568,496.5039,0.04723,1.07937,485.3732,-0.14194,0.05184,,,
496.3884,0.07995,1.99565,496.587,0.04715,1.07765,485.4552,-0.14193,0.05206,,,
496.4727,0.07987,1.99361,496.6704,0.04719,1.07841,485.5409,-0.14189,0.0525,,,
496.5556,0.07972,1.99009,496.7534,0.04726,1.08012,485.6233,-0.14182,0.0533,,,
496.6391,0.07965,1.9882,496.837,0.04728,1.08043,485.708,-0.14172,0.05463,,,
496.7219,0.07976,1.99087,496.9207,0.04729,1.08081,485.7896,-0.14183,0.05319,,,
496.8079,0.07982,1.99243,497.0032,0.04735,1.08221,485.8737,-0.14198,0.05144,,,
496.8863,0.08,1.99692,497.0866,0.04744,1.0842,485.9582,-0.14217,0.0491,,,
496.9703,0.08007,1.99875,497.1689,0.04744,1.08421,486.0402,-0.14222,0.04847,,,
497.056,0.08007,1.99862,497.2542,0.04743,1.08396,486.124,-0.14223,0.04825,,,
497.1386,0.07996,1.99607,497.3369,0.04736,1.08244,486.2078,-0.14226,0.04794,,,
497.2219,0.07975,1.99072,497.42,0.0473,1.08089,486.291,-0.14212,0.04971,,,
497.305,0.0794,1.98187,497.5036,0.0472,1.07867,486.3738,-0.14193,0.05196,,,
497.3882,0.0792,1.97699,497.5886,0.04707,1.07572,486.4578,-0.14207,0.05027,,,
497.4731,0.07926,1.97847,497.6739,0.04701,1.07425,486.5416,-0.14211,0.04976,,,
497.5549,0.07937,1.98123,497.7559,0.04698,1.07362,486.6253,-0.14211,0.04975,,,
497.6367,0.07946,1.98359,497.839,0.04702,1.07464,486.7084,-0.14216,0.0492,,,
497.7208,0.07962,1.98754,497.9236,0.04705,1.07517,486.7918,-0.14227,0.04782,,,
497.8044,0.07979,1.99162,498.0076,0.04694,1.07278,486.8771,-0.14227,0.04786,,,
497.8868,0.07985,1.99319,498.0896,0.04715,1.07746,486.9583,-0.14216,0.04918,,,
497.9711,0.07967,1.98873,498.172,0.04731,1.08111,487.043,-0.1421,0.0499,,,
498.0538,0.07966,1.98847,498.2561,0.04726,1.08001,487.1269,-0.14216,0.04923,,,
498.1386,0.07969,1.98914,498.3416,0.04717,1.07799,487.2076,-0.14217,0.04904,,,
498.2206,0.07963,1.98774,498.424,0.04704,1.07493,487.2944,-0.14219,0.04874,,,
498.307,0.07953,1.98518,498.509,0.04733,1.08158,487.3778,-0.14227,0.04784,,,
498.3884,0.07941,1.98215,498.5922,0.04732,1.0814,487.46,-0.14224,0.04819,,,
498.4724,0.07921,1.97722,498.6752,0.04695,1.07306,487.5452,-0.1423,0.0474,,,
498.557,0.07903,1.97273,498.7578,0.04679,1.06924,487.6262,-0.14252,0.04471,,,
498.6404,0.07901,1.97219,498.8398,0.04659,1.06481,487.7098,-0.1426,0.04376,,,
498.7234,0.07902,1.9725,498.9252,0.04643,1.06116,487.7938,-0.14243,0.04585,,,
498.8067,0.07902,1.97258,499.0066,0.04612,1.05412,487.8764,-0.1425,0.04502,,,
498.89,0.07907,1.97363,499.0918,0.04596,1.05037,487.9621,-0.14242,0.04595,,,
498.9752,0.07928,1.97906,499.1744,0.04588,1.04847,488.0444,-0.14227,0.04784,,,
499.057,0.07926,1.97851,499.2585,0.04591,1.04927,488.1283,-0.14223,0.04832,,,
499.1412,0.0791,1.97452,499.3406,0.04585,1.04779,488.2115,-0.14222,0.04842,,,
499.225,0.07924,1.97789,499.4244,0.04573,1.04502,488.2946,-0.14216,0.04918,,,
499.3074,0.07946,1.98358,499.5093,0.0455,1.03995,488.3768,-0.14216,0.04913,,,
499.3911,0.07959,1.98668,499.5916,0.04527,1.03463,488.4608,-0.14216,0.04918,,,
499.474,0.07956,1.98593,499.6768,0.04502,1.02886,488.544,-0.14227,0.04782,,,
499.5582,0.07951,1.98479,499.7578,0.04512,1.03105,488.628,-0.14227,0.04779,,,
499.6422,0.0796,1.98687,499.8435,0.04532,1.03569,488.7124,-0.14232,0.04715,,,
499.7252,0.07951,1.98479,499.9252,0.04521,1.03324,488.7956,-0.14238,0.04646,,,
499.8094,0.07938,1.98149,500.0094,0.04496,1.02758,488.8784,-0.14239,0.04639,,,
499.8926,0.0793,1.9795,500.0932,0.04476,1.023,488.9627,-0.14235,0.04687,,,
499.9767,0.07923,1.97763,500.1772,0.04483,1.02457,489.047,-0.1424,0.04625,,,
500.059,0.07918,1.97661,500.26,0.04522,1.03333,489.1291,-0.14237,0.04654,,,
500.1419,0.07905,1.97321,500.3424,0.04542,1.038,489.2146,-0.14232,0.04718,,,
500.2274,0.07903,1.97282,500.4257,0.04542,1.03801,489.296,-0.14223,0.04829,,,
500.3094,0.07911,1.97474,500.5103,0.04537,1.03691,489.3799,-0.1421,0.04987,,,
500.3941,0.07913,1.97522,500.5934,0.04533,1.0359,489.4633,-0.14209,0.05009,,,
500.478,0.07912,1.97488,500.678,0.04538,1.037,489.5476,-0.14205,0.05052,,,
500.5613,0.07908,1.97389,500.7611,0.04571,1.0447,489.629,-0.14208,0.05022,,,
500.6438,0.07904,1.97311,500.8444,0.04601,1.05144,489.7136,-0.14217,0.04911,,,
500.7269,0.07895,1.97066,500.93,0.04621,1.05614,489.7953,-0.14204,0.05063,,,
500.811,0.07899,1.97163,501.0121,0.04642,1.06082,489.8789,-0.14191,0.05231,,,
500.896,0.07922,1.97751,501.0944,0.04654,1.0635,489.9628,-0.14197,0.05148,,,
500.977,0.07947,1.98383,501.1778,0.04649,1.0624,490.0472,-0.14203,0.05074,,,
501.0611,0.07942,1.98259,501.2609,0.04632,1.05849,490.1309,-0.14199,0.05121,,,
501.1432,0.07931,1.97983,501.345,0.04627,1.0575,490.2144,-0.14196,0.05158,,,
501.2284,0.07922,1.97755,501.4288,0.04614,1.05441,490.2966,-0.14199,0.05128,,,
501.3128,0.07926,1.97838,501.509,0.04597,1.05055,490.38,-0.142,0.05109,,,
501.3939,0.07933,1.98012,501.5944,0.04592,1.04942,490.464,-0.14206,0.0504,,,
501.4778,0.07933,1.98013,501.6776,0.04599,1.05094,490.5464,-0.14223,0.04832,,,
501.5622,0.07923,1.9777,501.7619,0.04601,1.05148,490.6298,-0.14228,0.04771,,,
501.6437,0.07926,1.97838,501.8444,0.04592,1.04947,490.7146,-0.14231,0.04737,,,
501.7264,0.07925,1.97824,501.9266,0.0458,1.04681,490.7967,-0.14223,0.04831,,,
501.8102,0.07935,1.98076,502.0115,0.04568,1.04395,490.8792,-0.14229,0.04756,,,
501.8938,0.07929,1.97924,502.0946,0.04551,1.04013,490.964,-0.14253,0.04459,,,
501.978,0.07924,1.97811,502.1772,0.0455,1.03988,491.0474,-0.14263,0.04333,,,
502.0619,0.07923,1.9778,502.261,0.04561,1.04239,491.131,-0.14255,0.04443,,,
502.1444,0.07932,1.97994,502.3445,0.04562,1.04258,491.2144,-0.14228,0.04775,,,
502.2283,0.07926,1.97848,502.4278,0.04551,1.04015,491.297,-0.14219,0.04877,,,
502.3106,0.07911,1.97465,502.5122,0.04543,1.03828,491.3824,-0.14209,0.05001,,,
502.394,0.07908,1.97407,502.5944,0.04558,1.04157,491.4647,-0.14203,0.05079,,,
502.4791,0.07907,1.97366,502.6785,0.04571,1.0446,491.548,-0.14197,0.05153,,,
502.561,0.079,1.97197,502.7624,0.04569,1.04413,491.6314,-0.14181,0.05345,,,
502.6436,0.07908,1.9739,502.847,0.04548,1.03943,491.7156,-0.14184,0.05316,,,
502.7282,0.07893,1.97018,502.929,0.04542,1.03792,491.7976,-0.14189,0.05253,,,
502.8116,0.07873,1.96515,503.0118,0.04542,1.03813,491.8824,-0.1418,0.05356,,,
502.8947,0.07862,1.9626,503.0976,0.04536,1.03675,491.9645,-0.14183,0.05319,,,
502.9778,0.07868,1.96395,503.179,0.04533,1.03595,492.0493,-0.14189,0.05253,,,
503.0611,0.07876,1.96606,503.2648,0.04545,1.03863,492.133,-0.14197,0.0515,,,
503.1452,0.07885,1.96835,503.3449,0.04559,1.04192,492.2152,-0.14211,0.04975,,,
503.2276,0.07906,1.97351,503.4294,0.04564,1.04304,492.2996,-0.14212,0.04962,,,
503.3111,0.07925,1.97833,503.5126,0.04576,1.04589,492.3822,-0.14189,0.05249,,,
503.395,0.07916,1.97605,503.5984,0.04598,1.05079,492.4648,-0.14188,0.05266,,,
